rank,A0_m2,L_comb_m,phi,A6_frac,A1_m2,A2_m2,A3_m2,A6_m2,L23_m,L34_m,AR_nozzle,sigma_c,T1_K,P1_kPa,mdot_air,mdot_fuel,FAR,Ma4,T4_K,Tt4_K,P4_kPa,Pt4_kPa,Ma6,V6_ms,P6_kPa,T6_K,Fin_N,Isp_s,Ia_Ns_kg
492,4.3,0.5,0.85,1.0,0.6139961608463544,3.87,4.73,4.3,0.3,0.2,8.77913976123078,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.735872129777519,0.014847161572051551,0.06576715744075963,3160.691648323371,3162.63375143616,349.8633219942426,350.83599003974297,3.482033304539154,2597.994643194621,3.9968687115316537,1093.685330641445,146920.3815050206,12143.050073253844,1256.630949373023
493,4.5,0.5,0.8,1.0,0.6425541218159524,4.05,4.95,4.5,0.3,0.2,8.97251749230197,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.06451844227250544,3080.1339046932776,3081.9609013827526,349.9495350044501,350.88644475664535,3.50720980866131,2550.9426243492444,3.8595026425640855,1052.4269877033091,146781.95606972856,11602.41137039919,1199.6493334904144
494,4.5,0.3,0.8,1.0,0.6425541218159524,4.05,4.95,4.5,0.18,0.12,8.97255476229226,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.7097509349383841,0.013973799126638374,0.06451817486115027,3080.1244569632136,3081.951433590508,349.950448477833,350.8873529791305,3.5072143058397383,2550.9395228328726,3.859487593101207,1052.4214457509834,146781.50002601827,11602.375322325763,1199.645606243907
495,4.5,0.9,0.8,1.0,0.6425541218159524,4.05,4.95,4.5,0.54,0.36000000000000004,8.972489242767965,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.0645186516027318,3080.121778137787,3081.9487803699967,349.94772566648095,350.88463676068073,3.507207631543852,2550.936730209064,3.859498041182895,1052.42323888517,146781.19739573062,11602.351400849417,1199.643132845728
496,4.5,0.7,0.8,1.0,0.6425541218159524,4.05,4.95,4.5,0.42,0.27999999999999997,8.972521760970626,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.70975093493837,0.013973799126638257,0.0645184176361148,3080.115535452949,3081.9425211853572,349.94863852208744,350.8855453096372,3.5072114261592384,2550.934889062832,3.8594865524129025,1052.4192374436457,146780.91517806266,11602.329092892995,1199.640826279946
497,4.3,0.5,0.8,1.4,0.6139961608463544,3.87,4.73,6.02,0.3,0.2,12.561516261796147,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.6337620044964467,0.013973799126636396,0.06451848473243321,3080.133902265052,3081.960901357908,349.94930456263467,350.88621493234507,3.834908395237242,2622.7596737494955,2.3684263326673167,924.6892929053599,146512.50087376573,12119.768608947415,1253.1422882380998
498,4.3,0.3,0.8,1.4,0.6139961608463544,3.87,4.73,6.02,0.18,0.12,12.561569185111674,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.6337620044965036,0.013973799126636882,0.06451821347431198,3080.124454782038,3081.951433594971,349.95023891382283,350.88714397669327,3.8349132711552665,2622.756298943484,2.368416958813106,924.6843021134891,146512.04068464547,12119.730541303892,1253.1383521750079
499,4.3,0.9,0.8,1.4,0.6139961608463544,3.87,4.73,6.02,0.54,0.36000000000000004,12.561475221552366,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.633762004496461,0.013973799126636518,0.06451870175712665,3080.1217753010965,3081.9487803722386,349.9474534685589,350.8843652921784,3.834906206903898,2622.753681231808,2.368423330286883,924.6859487001274,146511.76586043142,12119.70780736746,1253.1360015643609
500,4.3,0.7,0.8,1.4,0.6139961608463544,3.87,4.73,6.02,0.42,0.27999999999999997,12.561521492436906,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.633762004496461,0.013973799126636518,0.06451846394331424,3080.1155328382483,3081.9425211918087,349.9483872024133,350.885294663435,3.8349103028777827,2622.7516336519393,2.3684162199254857,924.6823419271917,146511.47808558616,12119.684002132306,1253.1335401851206
501,4.1,0.3,0.9,1.0,0.5854381998767566,3.69,4.51,4.1,0.18,0.12,8.597335289338984,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.752494708311744,0.015720524017467277,0.06698518041696606,3238.635129941668,3240.693446566222,349.7787396365411,350.78690992420405,3.4580501217446047,2643.7109210200006,4.133089826444012,1134.1623862410233,146296.84807262683,12670.440684576875,1312.3366951681423
502,4.1,0.9,0.9,1.0,0.5854381998767566,3.69,4.51,4.1,0.54,0.36000000000000004,8.597273715452813,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117866,0.01572052401746766,0.06698566460388103,3238.625607486442,3240.683948562339,349.77569741302466,350.7838736038877,3.458044027194193,2643.7052049597405,4.133095103100984,1134.1614308301278,146296.2157955706,12670.385924484342,1312.331023409705
503,4.1,0.5,0.9,1.0,0.5854381998767566,3.69,4.51,4.1,0.3,0.2,8.597334851438887,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117581,0.015720524017467406,0.066985187503795,3238.6172332687756,3240.675540360576,349.77773648112634,350.7859042429929,3.4580510975361314,2643.7034077239177,4.133074913764479,1134.154918804692,146295.92741738175,12670.360948698573,1312.32843655097
504,4.1,0.7,0.9,1.0,0.5854381998767566,3.69,4.51,4.1,0.42,0.27999999999999997,8.597313345645734,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.7524947083117581,0.015720524017467406,0.06698535454655831,3238.614776292362,3240.673092281054,349.7767218166952,350.78489170867647,3.4580489192469313,2643.7017754262547,4.133077478751365,1134.1549486580811,146295.75120067273,12670.345686966086,1312.326855822085
505,4.1,0.7,0.85,1.4,0.5854381998767566,3.69,4.51,5.739999999999999,0.42,0.27999999999999997,12.290731083344639,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.6551338911831408,0.014847161572050878,0.06576750533857784,3160.7024181164884,3162.6445475800506,349.86208204582226,350.8347568556196,3.807734190855748,2672.2809282833314,2.4532765117336757,961.5518628409109,146267.74032531542,12678.82155231297,1312.0755879371
506,4.1,0.9,0.85,1.4,0.5854381998767566,3.69,4.51,5.739999999999999,0.54,0.36000000000000004,12.29070155844408,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.6551338911831692,0.014847161572051133,0.06576766409682512,3160.6999712328316,3162.642108753685,349.861099399138,350.8337761984976,3.807732057426937,2672.2793822520416,2.4532777905602017,961.5518260520618,146267.5710522793,12678.80687933987,1312.0740694955223
507,4.1,0.3,0.85,1.4,0.5854381998767566,3.69,4.51,5.739999999999999,0.18,0.12,12.290815038643126,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.6551338911831834,0.01484716157205126,0.06576705281297518,3160.6948070861727,3162.636905722259,349.8640543979349,350.83672135504474,3.807741388987716,2672.2789373602404,2.4532651684612734,961.5465518750447,146267.44777846374,12678.796193684195,1312.072963683922
508,4.1,0.5,0.85,1.4,0.5854381998767566,3.69,4.51,5.739999999999999,0.3,0.2,12.290786964171238,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.655133891183226,0.014847161572051643,0.06576720423371991,3160.6916455621704,3162.633751436982,349.8630729157766,350.8357416544262,3.8077394252252987,2672.2771012914336,2.453265936271187,961.5462065655518,146267.24243926586,12678.77839441388,1312.0711217155686
509,4.0,0.3,0.9,1.2,0.5711592193919577,3.6,4.4,4.8,0.18,0.12,10.316798831340105,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383415,0.01572052401746778,0.06698520336260824,3238.635128534413,3240.6934465682853,349.7786197444725,350.7867903780535,3.6320075998503922,2686.8758840939768,3.1713927214733504,1058.2019291277936,146236.54523257766,12981.848441130853,1344.5906503587646
510,4.0,0.9,0.9,1.2,0.5711592193919577,3.6,4.4,4.8,0.54,0.36000000000000004,10.31672383170952,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.70975093493837,0.01572052401746804,0.06698569480049103,3238.6256056249586,3240.6839485555292,349.77553963636666,350.7837162824504,3.6320013661635837,2686.870212239547,3.17139664446064,1058.2010486236634,146235.93103438138,12981.793916949606,1344.5850030347603
511,4.0,0.5,0.9,1.2,0.5711592193919577,3.6,4.4,4.8,0.3,0.2,10.316797935532133,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383273,0.01572052401746765,0.0669852128663166,3238.6172317112137,3240.6755403607667,349.7776039610348,350.7857721052479,3.632008706485596,2686.868213384506,3.171381092622755,1058.1948794354164,146235.63329586363,12981.767485825254,1344.582265439814
512,4.0,0.7,0.9,1.2,0.5711592193919577,3.6,4.4,4.8,0.42,0.27999999999999997,10.316771758252177,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383841,0.015720524017468172,0.066985382326094,3238.6147745871835,3240.673092282084,349.7765766684289,350.78474697919546,3.632006473179463,2686.8666042146865,3.1713819551259115,1058.1949151212425,146235.4578384604,12981.751909955256,1344.580652174241
513,4.5,0.3,0.75,1.4,0.6425541218159524,4.05,4.95,6.3,0.18,0.12,12.850323752177603,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.602891501504871,0.013100436681224587,0.06323671173270796,2996.801936660264,2998.515037820829,350.03706666797666,350.93794695656356,3.863591886829789,2571.876262915523,2.282738471469436,886.9782992958158,145958.36548141736,11547.256432048329,1192.918125331101
514,4.5,0.7,0.75,1.4,0.6425541218159524,4.05,4.95,6.3,0.42,0.27999999999999997,12.850298789447663,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.6028915015048995,0.01310043668122482,0.06323683576408134,2996.7841722633475,2998.4972712311096,350.0353260836942,350.93620557530966,3.863591561721501,2571.867790511691,2.282731025119067,886.9722672676328,145957.2593025704,11547.168918525114,1192.909084528321
515,4.5,0.9,0.75,1.4,0.6425541218159524,4.05,4.95,6.3,0.54,0.36000000000000004,12.850273804163773,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.6028915015048852,0.013100436681224703,0.06323696001763109,2996.7809746347916,2998.4940787301716,350.03445200844453,350.93533282041716,3.863589930737002,2571.8660077539016,2.282731289759557,886.9717579760654,145957.03807955523,11547.151416829502,1192.9072764720054
516,4.5,0.5,0.75,1.4,0.6425541218159524,4.05,4.95,6.3,0.3,0.2,12.850704781796622,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.6028915015048568,0.013100436681224471,0.0632348687438529,2996.613998240271,2998.3269052644255,350.036304279498,350.9371315801418,3.8636372626969377,2571.798278319902,2.2826100551026802,886.8992555187875,145947.80639235236,11546.421067054209,1192.831825866928
517,4.4,0.5,0.8,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.3,0.2,9.86976606442278,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174083,0.013973799126637347,0.06451846314059057,3080.133903502281,3081.9609013729646,349.94942174765885,350.88633180334955,3.5985426121188797,2572.4706182495383,3.359926933469414,1014.7261573334639,145435.85526769908,11757.281463636346,1215.6623671778373
518,4.4,0.3,0.8,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.18,0.12,9.869807349231998,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174367,0.013973799126637584,0.06451819383868808,3080.124455891535,3081.9514335930235,349.950345481992,350.88725025929466,3.598547224093493,2572.467437659629,3.3599137660068985,1014.720770376857,145435.40216512364,11757.244834054858,1215.6585798054014
519,4.4,0.9,0.8,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.54,0.36000000000000004,9.869734414214538,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.6717564697174367,0.013973799126637584,0.06451867625243966,3080.121776743649,3081.9487803711268,349.9475918875407,350.8845033402343,3.5985404128664795,2572.464690215617,3.359922691258212,1014.7225348217834,145435.10901758124,11757.221135509819,1215.6561294575508
520,4.4,0.7,0.8,1.1,0.6282751413311535,3.9600000000000004,4.840000000000001,4.840000000000001,0.42,0.27999999999999997,9.86977047207726,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.671756469717451,0.013973799126637702,0.06451844039504438,3080.1155341704643,3081.9425211911107,349.948515004316,350.88542212285876,3.5985443007605653,2572.462789901307,3.3599128387432575,1014.7186430692676,145434.82869239766,11757.198473546034,1215.6537862886287
521,4.2,0.7,0.85,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.42,0.27999999999999997,9.657006797069746,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576747930997713,3160.7024196565485,3162.644547583725,349.86222059505786,350.8348950192961,3.572805150992178,2620.246486979819,3.479766014757212,1054.727364733737,145397.2753132823,12303.287476099158,1273.2132148209835
522,4.2,0.9,0.85,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.54,0.36000000000000004,9.65698392246078,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.6955030104803939,0.014847161572051782,0.06576763585381835,3160.6999728952637,3162.642108749015,349.8612497343876,350.8339261153863,3.572803081600117,2620.244915530462,3.479767873686041,1054.7273190897238,145397.10000588957,12303.272641864847,1273.2116796911912
523,4.2,0.3,0.85,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.18,0.12,9.657072114941982,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576703121282976,3160.6948083588877,3162.636905719996,349.86416937540525,350.8368360125477,3.572812011030121,2620.2447435313193,3.4797499554898543,1054.7216157026796,145396.9970959754,12303.263933790678,1273.2107785308197
524,4.2,0.5,0.85,1.1,0.5997171803615555,3.7800000000000002,4.620000000000001,4.620000000000001,0.3,0.2,9.65705037992854,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.695503010480337,0.014847161572051284,0.06576718041952555,3160.691646971707,3162.6337514408538,349.86319967907025,350.83586806495856,3.572810099239752,2620.2428933446126,3.4797511302941846,1054.7212354251997,145396.7860092596,12303.246071966643,1273.2089300890557
525,4.2,0.5,0.8,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.3,0.2,14.356013633621282,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.5957675392755277,0.01397379912663577,0.06451850709089861,3080.133900982103,3081.9609013405257,349.9491832169159,350.8860939117959,3.9687569796942093,2648.3004267063934,1.953035382786838,877.7736493088894,145287.89314591038,12304.62090471222,1272.2553782957555
526,4.2,0.3,0.8,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.18,0.12,14.356074565949395,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.595767539275542,0.013973799126635895,0.06451823380713487,3080.124453630602,3081.9514335944427,349.95012856191516,350.8870339204959,3.968762049281334,2648.2969642790927,1.9530276146872116,877.768840973893,145287.43633635886,12304.582216916317,1272.2513781110451
527,4.2,0.9,0.8,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.54,0.36000000000000004,14.355965833226819,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.5957675392755135,0.013973799126635645,0.06451872816748162,3080.121773815976,3081.94878038205,349.9473101349463,350.88422234266994,3.9687547788511206,2648.294400413668,1.953032857181591,877.770447842369,145287.1719609987,12304.559826622724,1272.2490630318837
528,4.2,0.7,0.8,1.6,0.5997171803615555,3.7800000000000002,4.620000000000001,6.720000000000001,0.42,0.27999999999999997,14.356019162845971,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.5957675392755277,0.01397379912663577,0.0645184883277113,3080.1155314604857,3081.9425211942917,349.9482548628523,350.88516267851196,3.968759029631285,2648.292286872349,1.9530269480003317,877.7669708021426,145286.88526977957,12304.535546369963,1272.2465525374607
529,4.3,0.5,0.8,1.3,0.6139961608463544,3.87,4.73,5.59,0.3,0.2,11.664265100239279,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.6337620044964467,0.013973799126636396,0.06451848473243321,3080.133902265052,3081.960901357908,349.94930456263467,350.88621493234507,3.761375132257117,2607.8625182953047,2.636794224518913,951.6798452439731,145211.97283606883,12012.186670257313,1242.0186866931265
530,4.3,0.3,0.8,1.3,0.6139961608463544,3.87,4.73,5.59,0.18,0.12,11.664314243317984,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.6337620044965036,0.013973799126636882,0.06451821347431198,3080.124454782038,3081.951433594971,349.95023891382283,350.88714397669327,3.761379927459387,2607.8591943107135,2.636783810279929,951.6747485554753,145211.5169421804,12012.148957922831,1242.0147873677643
531,4.3,0.9,0.8,1.3,0.6139961608463544,3.87,4.73,5.59,0.54,0.36000000000000004,11.664226991441483,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.633762004496461,0.013973799126636518,0.06451870175712665,3080.1217753010965,3081.9487803722386,349.9474534685589,350.8843652921784,3.761372920756108,2607.85653595855,2.636790955466395,951.6764346995354,145211.2388410981,12012.12595291816,1242.0124087295965
532,4.3,0.7,0.8,1.3,0.6139961608463544,3.87,4.73,5.59,0.42,0.27999999999999997,11.664269957262842,0.5126485621862586,1256.807576956237,331.61065403817764,116.91609344678666,1.633762004496461,0.013973799126636518,0.06451846394331424,3080.1155328382483,3081.9425211918087,349.9483872024133,350.885294663435,3.761376955154611,2607.8545276108384,2.6367830489783954,951.6727509118268,145210.95436705777,12012.102420731328,1242.009975582611
533,4.1,0.7,0.85,1.3,0.5854381998767566,3.69,4.51,5.33,0.42,0.27999999999999997,11.412821720248596,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.6551338911831408,0.014847161572050878,0.06576750533857784,3160.7024181164884,3162.6445475800506,349.86208204582226,350.8347568556196,3.7346539403777586,2656.95815458591,2.7311284236319113,989.3225755826884,144992.42466497238,12568.274280273376,1300.6355360081623
534,4.1,0.9,0.85,1.3,0.5854381998767566,3.69,4.51,5.33,0.54,0.36000000000000004,11.412794304269505,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.6551338911831692,0.014847161572051133,0.06576766409682512,3160.6999712328316,3162.642108753685,349.861099399138,350.8337761984976,3.7346518182864377,2656.956599016033,2.7311298721998134,989.322540047117,144992.2546826823,12568.259545820523,1300.6340112043151
535,4.1,0.3,0.85,1.3,0.5854381998767566,3.69,4.51,5.33,0.18,0.12,11.412899678740047,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.6551338911831834,0.01484716157205126,0.06576705281297518,3160.6948070861727,3162.636905722259,349.8640543979349,350.83672135504474,3.7346610518059835,2656.956222529774,2.731115782528301,989.3171561739151,144992.1365761883,12568.24930808007,1300.632951745495
536,4.1,0.5,0.85,1.3,0.5854381998767566,3.69,4.51,5.33,0.3,0.2,11.412873609587578,0.5126485621862586,1256.807576956237,331.61065403817764,111.4781356120524,1.655133891183226,0.014847161572051643,0.06576720423371991,3160.6916455621704,3162.633751436982,349.8630729157766,350.8357416544262,3.734659095703055,2656.9543792101317,2.7311166642854805,989.31680604618,144991.93070121578,12568.23146236759,1300.6311049710457
537,4.4,0.3,0.75,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.18,0.12,14.68608001242386,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.5672716903601724,0.013100436681223366,0.0632367302284434,2996.801935655016,2998.5150378171606,350.0369642289548,350.937844781411,3.9985562929674123,2596.5844122152403,1.8819953355012797,841.575043605332,144922.92629382786,11725.91525540249,1211.3749206645778
538,4.4,0.7,0.75,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.42,0.27999999999999997,14.686050656736889,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.5672716903601298,0.01310043668122301,0.06323685783658807,2996.7841710760417,2998.4972712390722,350.0352038360425,350.936083642568,3.9985560524034622,2596.5758572249074,1.8819891000686015,841.5692665884944,144921.83657283723,11725.827084563589,1211.3658119561608
539,4.4,0.9,0.75,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.54,0.36000000000000004,14.686021688744972,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.5672716903601582,0.013100436681223248,0.0632369838783961,2996.780973339021,2998.4940787265023,350.03431985643743,350.9352010088245,3.998554386974771,2596.5740759700943,1.8819893206131255,841.5687852649164,144921.6203720719,11725.80959145937,1211.364004787401
540,4.4,0.5,0.75,1.6,0.6282751413311535,3.9600000000000004,4.840000000000001,7.040000000000001,0.3,0.2,14.68651506128175,0.5126485621862586,1256.807576956237,331.61065403817764,119.63507236415381,1.5672716903601867,0.013100436681223486,0.0632348890273406,2996.613997143921,2998.326905266374,350.03619193628106,350.9370195262966,3.9986040495215263,2596.505080184982,1.8818882730638993,841.4991469440836,144912.47445634604,11725.069582714881,1211.287556338421
541,4.0,0.7,0.85,1.6,0.5711592193919577,3.6,4.4,6.4,0.42,0.27999999999999997,14.046544071707896,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.614764771886044,0.014847161572051364,0.06576753233732639,3160.7024165231815,3162.644547580397,349.8619383328727,350.83461354260606,3.9406006201429054,2698.598280756903,2.023321241646829,913.2237131572394,144844.2222287882,12869.313448740242,1331.7887581217913
542,4.0,0.9,0.85,1.6,0.5711592193919577,3.6,4.4,6.4,0.54,0.36000000000000004,14.046509840860308,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.6147647718860014,0.014847161572050972,0.06576769339243835,3160.6999695039,3162.642108753988,349.86094346091136,350.83362069422776,3.94059843072784,2698.596744164206,2.0233223397917715,913.2236865375946,144844.05800299684,12869.298857387188,1331.7872481267127
543,4.0,0.3,0.85,1.6,0.5711592193919577,3.6,4.4,6.4,0.18,0.12,14.04664099680674,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.6147647718860156,0.014847161572051102,0.06576707521802684,3160.694805764361,3162.6369057229363,349.8639351352876,350.8366024242788,3.9406080630426974,2698.5961934316806,2.023311823981983,913.2185776422351,144843.92932243674,12869.287424204438,1331.7860649568167
544,4.0,0.5,0.85,1.6,0.5711592193919577,3.6,4.4,6.4,0.3,0.2,14.046608423595668,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.6147647718860014,0.014847161572050972,0.06576722893559139,3160.691644105886,3162.633751438763,349.8629414280293,350.835610532583,3.9406060509214584,2698.594362346912,2.0233124463044465,913.2182537229197,144843.7292301132,12869.269646133693,1331.784225182313
545,4.5,0.3,0.75,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.18,0.12,11.932443484164919,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.602891501504871,0.013100436681224587,0.06323671173270796,2996.801936660264,2998.515037820829,350.03706666797666,350.93794695656356,3.789516878967945,2557.443767325678,2.541606635803301,913.1299295762516,144641.0814175449,11443.041666219626,1182.1519590286746
546,4.5,0.7,0.75,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.42,0.27999999999999997,11.932420304487119,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.6028915015048995,0.01310043668122482,0.06323683576408134,2996.7841722633475,2998.4972712311096,350.0353260836942,350.93620557530966,3.7895164816768014,2557.4353352686585,2.541598447752844,913.1237692003982,144639.9792949919,11442.95447360345,1182.1429513779965
547,4.5,0.9,0.75,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.54,0.36000000000000004,11.932397103866363,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.6028915015048852,0.013100436681224703,0.06323696001763109,2996.7809746347916,2998.4940787301716,350.03445200844453,350.93533282041716,3.7895148540368337,2557.4335504844416,2.5415987673880056,913.1232513020425,144639.7580212522,11442.936967894848,1182.141142907109
548,4.5,0.5,0.75,1.3,0.6425541218159524,4.05,4.95,5.8500000000000005,0.3,0.2,11.93279729738258,0.5126485621862586,1256.807576956237,331.61065403817764,122.35405128152094,1.6028915015048568,0.013100436681224471,0.0632348687438529,2996.613998240271,2998.3269052644255,350.036304279498,350.9371315801418,3.789561016667801,2557.3664796696066,2.5414644981667016,913.0491348248522,144630.58698165792,11442.21141615553,1182.0661879751046
549,4.0,0.3,0.9,1.1,0.5711592193919577,3.6,4.4,4.4,0.18,0.12,9.457065595395097,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383415,0.01572052401746778,0.06698520336260824,3238.635128534413,3240.6934465682853,349.7786197444725,350.7867903780535,3.54830573302421,2666.686111769256,3.5985711125858004,1093.982662421593,144594.21798280813,12836.054218398507,1329.4900620526234
550,4.0,0.9,0.9,1.1,0.5711592193919577,3.6,4.4,4.4,0.54,0.36000000000000004,9.456996845733729,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.70975093493837,0.01572052401746804,0.06698569480049103,3238.6256056249586,3240.6839485555292,349.77553963636666,350.7837162824504,3.548299521432949,2666.6804080016955,3.598575712635906,1093.9817668797236,144593.60163270897,12835.999503186507,1329.4843949426727
551,4.0,0.5,0.9,1.1,0.5711592193919577,3.6,4.4,4.4,0.3,0.2,9.457064774237791,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383273,0.01572052401746765,0.0669852128663166,3238.6172317112137,3240.6755403607667,349.7776039610348,350.7857721052479,3.5483067590440593,2666.6785110408696,3.598558046498221,1093.9754223115938,144593.31218429236,12835.97380799883,1329.4817335721232
552,4.0,0.7,0.9,1.1,0.5711592193919577,3.6,4.4,4.4,0.42,0.27999999999999997,9.457040778397829,0.5126485621862586,1256.807576956237,331.61065403817764,108.75915669468527,1.7097509349383841,0.015720524017468172,0.066985382326094,3238.6147745871835,3240.673092282084,349.7765766684289,350.78474697919546,3.548304537391174,2666.676887303775,3.5985590708541126,1093.9754620187882,144593.13546820468,12835.95812039171,1329.480108733415
553,4.2,0.5,0.8,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.3,0.2,13.458762781519953,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.5957675392755277,0.01397379912663577,0.06451850709089861,3080.133900982103,3081.9609013405257,349.9491832169159,350.8860939117959,3.903471023654376,2636.092696984167,2.1439814641149835,900.3011722129028,144244.02325690901,12216.214204195841,1263.1144302665264
554,4.2,0.3,0.8,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.18,0.12,13.458819905577558,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.595767539275542,0.013973799126635895,0.06451823380713487,3080.124453630602,3081.9514335944427,349.95012856191516,350.8870339204959,3.90347600986308,2636.089279945065,2.143972962572074,900.2962700894118,144243.5703931829,12216.17585057703,1263.110464634575
555,4.2,0.9,0.8,1.5,0.5997171803615555,3.7800000000000002,4.620000000000001,6.300000000000001,0.54,0.36000000000000004,13.458717968650143,0.5126485621862586,1256.807576956237,331.61065403817764,114.19711452941954,1.5957675392755135,0.013973799126635645,0.06451872816748162,3080.121773815976,3081.94878038205,349.9473101349463,350.88422234266994,3.903468798417808,2636.0866818334616,2.1439787469288545,900.2979116962175,144243.30322781196,12216.153223993793,1263.1081251238788
