phi,h0,Ma0,T_mix,T_at_tau,T_ad,T_check_ok,NOx_ppm,NO_ppm,NO2_ppm,tau_res_ms,t1_us,EI_NOx,EI_H2O,mdot_fuel_gs,MW_mix,Ma_COMB,Da,eta_exit,converged,error
0.4,20000,4.0,786.5505306450937,786.5511268354709,1839.1371197552905,False,2.64021601006884e-06,2.6402157499738706e-06,2.6009496947236116e-13,6.933364483647003,44755.76490769405,7.004627529028231e-07,0.007919806264092194,3268.022727104267,24.991870910872066,0.08984611332646748,0.0,1.0,True,
0.4,20000,4.5,931.8900689002681,1979.9705693685014,1963.7729142567387,True,8.40116312229188,8.400747978421244,0.0004151438706378846,9.927387146831828,3080.213583263343,2.0687045333363043,14945.147211428895,3676.525567993849,26.926834838200403,0.06366700612469126,0.2990781987332545,1.0,True,
0.4,20000,5.0,1089.9748698433182,2124.1459791286297,2099.557315079919,True,19.8505248096466,19.85029146629077,0.00023334335583405995,13.544541758211706,128.15994444232226,4.88800650381118,14945.610770060472,4085.0284088830904,26.92678938510498,0.05,0.8989714393436823,1.0,True,
0.4,20000,5.5,1260.5938441935248,2281.6817811889605,2245.1271071389974,True,53.90150480683062,53.90127667485692,0.00022813197370058865,17.607622268534204,5.50742176636172,13.272835092915704,14945.2862257141,4493.531249767102,26.926601721733928,0.05,1.0,1.0,True,
0.4,25000,2.75,492.71420337801675,492.71420337801675,1589.6085336615824,False,1.0621923598159729e-29,1.0621923598159729e-29,2.2833581802723662e-51,2.0992813291935564,0.20992813291935572,2.8182808726790702e-30,6.990045132467278e-20,1018.7891330588457,24.989827338129494,0.23990010423010688,1.0,1.0,True,
0.4,25000,3.0,547.5588829046822,547.5588829046822,1635.9184812712626,False,5.266772519013432e-24,5.266772519013432e-24,1.0809164427723185e-42,2.8373722553765073,0.283737225537651,1.3974158365874901e-24,1.8933741478883294e-16,1111.4063269730252,24.989827338129494,0.1954573729044724,1.0,1.0,True,
0.4,25000,3.5,668.3402306669021,668.3402306668728,1738.0394813810299,False,3.641221234410832e-16,3.641221234410755e-16,7.624396908713036e-30,4.61158904586176,0.4611589045861761,9.661135352074929e-17,7.23462054121671e-11,1296.6407148027486,24.98982733814499,0.1308284334275573,1.0,1.0,True,
0.4,25000,4.0,803.2720695528734,803.2721265667108,1852.674939049038,False,2.3627801162774915e-07,2.3627800846376835e-07,3.1639807938631556e-15,6.969271473719784,36144.71549268411,6.269051550728077e-08,0.0007794807979100551,1481.8751026311077,24.98997500266884,0.08952153695819795,0.0,1.0,True,
0.4,25000,4.5,951.4599743752154,1997.3059573062528,1979.274823057811,True,10.380234093652222,10.37936581392354,0.0008682797286822773,9.983366429577787,2808.6758758980286,2.556052161483902,14940.436306790067,1667.1094904595236,26.92661686475716,0.06335113346522254,0.31435588893083155,1.0,True,
0.4,25000,5.0,1112.6942437306238,2144.687040725404,2116.7275834824854,True,29.065823525624214,29.065295625764353,0.0005278998598609137,13.62553618725817,45.45851372756093,7.157245162047861,14941.818212610082,1852.3438782892185,26.926573662726103,0.05,1.0,1.0,True,
0.4,25000,5.5,1286.7202211070442,2305.5945161672366,2263.4188725148874,True,88.58762131061387,88.58708438179626,0.0005369288176051588,17.723803898163087,2.959158596573299,21.814321508386154,14941.570426096536,2037.5782661176345,26.926238371106127,0.05,1.0,1.0,True,
0.4,30000,2.75,503.1840263272054,503.1840263272054,1598.198144514627,False,1.1719255922566748e-29,1.1719255922566748e-29,3.477387150824469e-51,2.1180515120158274,0.21180515120158294,3.1094325338889043e-30,3.1427182505530007e-19,470.18150710796647,24.989827338129494,0.2396620346393382,1.0,1.0,True,
