gamma_deg,h_cruise_m,x_m,rho,v
15,35000.0,546100.0,0.008679486440524036,1262.5662397566334
15,35000.0,546200.0,0.008679486440524036,1262.6827827182901
15,35000.0,546300.0,0.008679486440524036,1262.7993149242695
15,35000.0,546400.0,0.008679486440524036,1262.9158363775493
15,35000.0,546500.0,0.008679486440524036,1263.032347081105
15,35000.0,546600.0,0.008679486440524036,1263.1488470379113
15,35000.0,546700.0,0.008679486440524036,1263.2653362509418
15,35000.0,546800.0,0.008679486440524036,1263.3818147231677
15,35000.0,546900.0,0.008679486440524036,1263.4982824575602
15,35000.0,547000.0,0.008679486440524036,1263.614739457088
15,35000.0,547100.0,0.008679486440524036,1263.7311857247191
15,35000.0,547200.0,0.008679486440524036,1263.8476212634198
15,35000.0,547300.0,0.008679486440524036,1263.964046076155
15,35000.0,547400.0,0.008679486440524036,1264.0804601658886
15,35000.0,547500.0,0.008679486440524036,1264.1968635355827
15,35000.0,547600.0,0.008679486440524036,1264.3132561881982
15,35000.0,547700.0,0.008679486440524036,1264.429638126695
15,35000.0,547800.0,0.008679486440524036,1264.546009354031
15,35000.0,547900.0,0.008679486440524036,1264.662369873163
15,35000.0,548000.0,0.008679486440524036,1264.7787196870465
15,35000.0,548100.0,0.008679486440524036,1264.895058798636
15,35000.0,548200.0,0.008679486440524036,1265.0113872108839
15,35000.0,548300.0,0.008679486440524036,1265.1277049267417
15,35000.0,548400.0,0.008679486440524036,1265.2440119491594
15,35000.0,548500.0,0.008679486440524036,1265.360308281086
15,35000.0,548600.0,0.008679486440524036,1265.4765939254685
15,35000.0,548700.0,0.008679486440524036,1265.5928688852528
15,35000.0,548800.0,0.008679486440524036,1265.709133163384
15,35000.0,548900.0,0.008679486440524036,1265.825386762805
15,35000.0,549000.0,0.008679486440524036,1265.9416296864579
15,35000.0,549100.0,0.008679486440524036,1266.0578619372832
15,35000.0,549200.0,0.008679486440524036,1266.1740835182202
15,35000.0,549300.0,0.008679486440524036,1266.2902944322066
15,35000.0,549400.0,0.008679486440524036,1266.4064946821793
15,35000.0,549500.0,0.008679486440524036,1266.5226842710733
15,35000.0,549600.0,0.008679486440524036,1266.6388632018222
15,35000.0,549700.0,0.008679486440524036,1266.7550314773591
15,35000.0,549800.0,0.008679486440524036,1266.8711891006144
15,35000.0,549900.0,0.008679486440524036,1266.9873360745185
15,35000.0,550000.0,0.008679486440524036,1267.1034724019996
15,35000.0,550100.0,0.008679486440524036,1267.2195980859847
15,35000.0,550200.0,0.008679486440524036,1267.3357131294
15,35000.0,550300.0,0.008679486440524036,1267.4518175351695
15,35000.0,550400.0,0.008679486440524036,1267.5679113062167
15,35000.0,550500.0,0.008679486440524036,1267.683994445463
15,35000.0,550600.0,0.008679486440524036,1267.8000669558292
15,35000.0,550700.0,0.008679486440524036,1267.916128840234
15,35000.0,550800.0,0.008679486440524036,1268.0321801015953
15,35000.0,550900.0,0.008679486440524036,1268.1482207428296
15,35000.0,551000.0,0.008679486440524036,1268.2642507668522
15,35000.0,551100.0,0.008679486440524036,1268.3802701765762
15,35000.0,551200.0,0.008679486440524036,1268.4962789749147
15,35000.0,551300.0,0.008679486440524036,1268.6122771647786
15,35000.0,551400.0,0.008679486440524036,1268.7282647490772
15,35000.0,551500.0,0.008679486440524036,1268.8442417307197
15,35000.0,551600.0,0.008679486440524036,1268.9602081126125
15,35000.0,551700.0,0.008679486440524036,1269.0761638976617
15,35000.0,551800.0,0.008679486440524036,1269.1921090887718
15,35000.0,551900.0,0.008679486440524036,1269.3080436888458
15,35000.0,552000.0,0.008679486440524036,1269.4239677007854
15,35000.0,552100.0,0.008679486440524036,1269.5398811274913
15,35000.0,552200.0,0.008679486440524036,1269.6557839718625
15,35000.0,552300.0,0.008679486440524036,1269.7716762367968
15,35000.0,552400.0,0.008679486440524036,1269.8875579251908
15,35000.0,552500.0,0.008679486440524036,1270.0034290399396
15,35000.0,552600.0,0.008679486440524036,1270.119289583937
15,35000.0,552700.0,0.008679486440524036,1270.2351395600756
15,35000.0,552800.0,0.008679486440524036,1270.3509789712466
15,35000.0,552900.0,0.008679486440524036,1270.46680782034
15,35000.0,553000.0,0.008679486440524036,1270.5826261102443
15,35000.0,553100.0,0.008679486440524036,1270.6984338438467
15,35000.0,553200.0,0.008679486440524036,1270.8142310240332
15,35000.0,553300.0,0.008679486440524036,1270.9300176536883
15,35000.0,553400.0,0.008679486440524036,1271.0457937356957
15,35000.0,553500.0,0.008679486440524036,1271.161559272937
15,35000.0,553600.0,0.008679486440524036,1271.2773142682931
15,35000.0,553700.0,0.008679486440524036,1271.3930587246434
15,35000.0,553800.0,0.008679486440524036,1271.508792644866
15,35000.0,553900.0,0.008679486440524036,1271.6245160318374
15,35000.0,554000.0,0.008679486440524036,1271.7402288884334
15,35000.0,554100.0,0.008679486440524036,1271.8559312175278
15,35000.0,554200.0,0.008679486440524036,1271.9716230219938
15,35000.0,554300.0,0.008679486440524036,1272.0873043047025
15,35000.0,554400.0,0.008679486440524036,1272.2029750685244
15,35000.0,554500.0,0.008679486440524036,1272.3186353163285
15,35000.0,554600.0,0.008679486440524036,1272.4342850509825
15,35000.0,554700.0,0.008679486440524036,1272.5499242753524
15,35000.0,554800.0,0.008679486440524036,1272.665552992303
15,35000.0,554900.0,0.008679486440524036,1272.7811712046987
15,35000.0,555000.0,0.008679486440524036,1272.8967789154017
15,35000.0,555100.0,0.008679486440524036,1273.0123761272728
15,35000.0,555200.0,0.008679486440524036,1273.1279628431719
15,35000.0,555300.0,0.008679486440524036,1273.2435390659575
15,35000.0,555400.0,0.008679486440524036,1273.3591047984871
15,35000.0,555500.0,0.008679486440524036,1273.4746600436165
15,35000.0,555600.0,0.008679486440524036,1273.5902048042003
15,35000.0,555700.0,0.008679486440524036,1273.7057390830917
15,35000.0,555800.0,0.008679486440524036,1273.8212628831427
15,35000.0,555900.0,0.008679486440524036,1273.9367762072043
15,35000.0,556000.0,0.008679486440524036,1274.0522790581258
15,35000.0,556100.0,0.008679486440524036,1274.1677714387556
15,35000.0,556200.0,0.008679486440524036,1274.2832533519402
15,35000.0,556300.0,0.008679486440524036,1274.398724800525
15,35000.0,556400.0,0.008679486440524036,1274.514185787355
15,35000.0,556500.0,0.008679486440524036,1274.6296363152728
15,35000.0,556600.0,0.008679486440524036,1274.7450763871202
15,35000.0,556700.0,0.008679486440524036,1274.8605060057373
15,35000.0,556800.0,0.008679486440524036,1274.9759251739638
15,35000.0,556900.0,0.008679486440524036,1275.091333894637
15,35000.0,557000.0,0.008679486440524036,1275.2067321705938
15,35000.0,557100.0,0.008679486440524036,1275.3221200046696
15,35000.0,557200.0,0.008679486440524036,1275.437497399698
15,35000.0,557300.0,0.008679486440524036,1275.5528643585121
15,35000.0,557400.0,0.008679486440524036,1275.6682208839431
15,35000.0,557500.0,0.008679486440524036,1275.7835669788215
15,35000.0,557600.0,0.008679486440524036,1275.8989026459756
15,35000.0,557700.0,0.008679486440524036,1276.0142278882336
15,35000.0,557800.0,0.008679486440524036,1276.1295427084215
15,35000.0,557900.0,0.008679486440524036,1276.2448471093644
15,35000.0,558000.0,0.008679486440524036,1276.360141093886
15,35000.0,558100.0,0.008679486440524036,1276.4754246648092
15,35000.0,558200.0,0.008679486440524036,1276.5906978249548
15,35000.0,558300.0,0.008679486440524036,1276.7059605771426
15,35000.0,558400.0,0.008679486440524036,1276.821212924192
15,35000.0,558500.0,0.008679486440524036,1276.9364548689198
15,35000.0,558600.0,0.008679486440524036,1277.0516864141423
15,35000.0,558700.0,0.008679486440524036,1277.1669075626744
15,35000.0,558800.0,0.008679486440524036,1277.2821183173296
15,35000.0,558900.0,0.008679486440524036,1277.3973186809203
15,35000.0,559000.0,0.008679486440524036,1277.5125086562578
15,35000.0,559100.0,0.008679486440524036,1277.6276882461514
15,35000.0,559200.0,0.008679486440524036,1277.74285745341
15,35000.0,559300.0,0.008679486440524036,1277.8580162808405
15,35000.0,559400.0,0.008679486440524036,1277.9731647312492
15,35000.0,559500.0,0.008679486440524036,1278.0883028074409
15,35000.0,559600.0,0.008679486440524036,1278.2034305122188
15,35000.0,559700.0,0.008679486440524036,1278.3185478483854
15,35000.0,559800.0,0.008679486440524036,1278.4336548187414
15,35000.0,559900.0,0.008679486440524036,1278.5487514260865
15,35000.0,560000.0,0.008679486440524036,1278.6638376732192
15,35000.0,560100.0,0.008679486440524036,1278.7789135629366
15,35000.0,560200.0,0.008679486440524036,1278.8939790980348
15,35000.0,560300.0,0.008679486440524036,1279.0090342813082
15,35000.0,560400.0,0.008679486440524036,1279.1240791155503
15,35000.0,560500.0,0.008679486440524036,1279.2391136035533
15,35000.0,560600.0,0.008679486440524036,1279.3541377481079
15,35000.0,560700.0,0.008679486440524036,1279.469151552004
15,35000.0,560800.0,0.008679486440524036,1279.5841550180296
15,35000.0,560900.0,0.008679486440524036,1279.699148148972
15,35000.0,561000.0,0.008679486440524036,1279.8141309476173
15,35000.0,561100.0,0.008679486440524036,1279.9291034167497
15,35000.0,561200.0,0.008679486440524036,1280.0440655591528
15,35000.0,561300.0,0.008679486440524036,1280.1590173776087
15,35000.0,561400.0,0.008679486440524036,1280.2739588748982
15,35000.0,561500.0,0.008679486440524036,1280.388890053801
15,35000.0,561600.0,0.008679486440524036,1280.5038109170955
15,35000.0,561700.0,0.008679486440524036,1280.6187214675588
15,35000.0,561800.0,0.008679486440524036,1280.7336217079664
15,35000.0,561900.0,0.008679486440524036,1280.8485116410936
15,35000.0,562000.0,0.008679486440524036,1280.9633912697134
15,35000.0,562100.0,0.008679486440524036,1281.0782605965978
15,35000.0,562200.0,0.008679486440524036,1281.1931196245182
15,35000.0,562300.0,0.008679486440524036,1281.3079683562437
15,35000.0,562400.0,0.008679486440524036,1281.422806794543
15,35000.0,562500.0,0.008679486440524036,1281.5376349421833
15,35000.0,562600.0,0.008679486440524036,1281.6524528019306
15,35000.0,562700.0,0.008679486440524036,1281.7672603765493
15,35000.0,562800.0,0.008679486440524036,1281.882057668803
15,35000.0,562900.0,0.008679486440524036,1281.9968446814541
15,35000.0,563000.0,0.008679486440524036,1282.1116214172637
15,35000.0,563100.0,0.008679486440524036,1282.226387878991
15,35000.0,563200.0,0.008679486440524036,1282.3411440693949
15,35000.0,563300.0,0.008679486440524036,1282.4558899912327
15,35000.0,563400.0,0.008679486440524036,1282.5706256472604
15,35000.0,563500.0,0.008679486440524036,1282.6853510402327
15,35000.0,563600.0,0.008679486440524036,1282.8000661729031
15,35000.0,563700.0,0.008679486440524036,1282.9147710480245
15,35000.0,563800.0,0.008679486440524036,1283.0294656683473
15,35000.0,563900.0,0.008679486440524036,1283.1441500366218
15,35000.0,564000.0,0.008679486440524036,1283.2588241555968
15,35000.0,564100.0,0.008679486440524036,1283.3734880280194
15,35000.0,564200.0,0.008679486440524036,1283.488141656636
15,35000.0,564300.0,0.008679486440524036,1283.6027850441915
15,35000.0,564400.0,0.008679486440524036,1283.7174181934297
15,35000.0,564500.0,0.008679486440524036,1283.8320411070931
15,35000.0,564600.0,0.008679486440524036,1283.946653787923
15,35000.0,564700.0,0.008679486440524036,1284.0612562386598
15,35000.0,564800.0,0.008679486440524036,1284.1758484620416
15,35000.0,564900.0,0.008679486440524036,1284.2904304608069
15,35000.0,565000.0,0.008679486440524036,1284.4050022376916
15,35000.0,565100.0,0.008679486440524036,1284.5195637954312
15,35000.0,565200.0,0.008679486440524036,1284.6341151367594
15,35000.0,565300.0,0.008679486440524036,1284.748656264409
15,35000.0,565400.0,0.008679486440524036,1284.8631871811117
15,35000.0,565500.0,0.008679486440524036,1284.977707889598
15,35000.0,565600.0,0.008679486440524036,1285.0922183925964
15,35000.0,565700.0,0.008679486440524036,1285.2067186928355
15,35000.0,565800.0,0.008679486440524036,1285.3212087930413
15,35000.0,565900.0,0.008679486440524036,1285.4356886959397
15,35000.0,566000.0,0.008679486440524036,1285.550158404255
15,35000.0,566100.0,0.008679486440524036,1285.6646179207098
15,35000.0,566200.0,0.008679486440524036,1285.7790672480264
15,35000.0,566300.0,0.008679486440524036,1285.893506388925
15,35000.0,566400.0,0.008679486440524036,1286.0079353461256
15,35000.0,566500.0,0.008679486440524036,1286.1223541223458
15,35000.0,566600.0,0.008679486440524036,1286.236762720303
15,35000.0,566700.0,0.008679486440524036,1286.3511611427125
15,35000.0,566800.0,0.008679486440524036,1286.4655493922892
15,35000.0,566900.0,0.008679486440524036,1286.5799274717465
15,35000.0,567000.0,0.008679486440524036,1286.6942953837965
15,35000.0,567100.0,0.008679486440524036,1286.80865313115
15,35000.0,567200.0,0.008679486440524036,1286.9230007165172
15,35000.0,567300.0,0.008679486440524036,1287.037338142606
15,35000.0,567400.0,0.008679486440524036,1287.1516654121242
15,35000.0,567500.0,0.008679486440524036,1287.2659825277776
15,35000.0,567600.0,0.008679486440524036,1287.3802894922715
15,35000.0,567700.0,0.008679486440524036,1287.4945863083094
15,35000.0,567800.0,0.008679486440524036,1287.6088729785938
15,35000.0,567900.0,0.008679486440524036,1287.7231495058263
15,35000.0,568000.0,0.008679486440524036,1287.8374158927068
15,35000.0,568100.0,0.008679486440524036,1287.9516721419343
15,35000.0,568200.0,0.008679486440524036,1288.0659182562067
15,35000.0,568300.0,0.008679486440524036,1288.1801542382202
15,35000.0,568400.0,0.008679486440524036,1288.2943800906703
15,35000.0,568500.0,0.008679486440524036,1288.4085958162514
15,35000.0,568600.0,0.008679486440524036,1288.5228014176562
15,35000.0,568700.0,0.008679486440524036,1288.6369968975766
15,35000.0,568800.0,0.008679486440524036,1288.751182258703
15,35000.0,568900.0,0.008679486440524036,1288.865357503725
15,35000.0,569000.0,0.008679486440524036,1288.9795226353306
15,35000.0,569100.0,0.008679486440524036,1289.0936776562069
15,35000.0,569200.0,0.008679486440524036,1289.2078225690398
15,35000.0,569300.0,0.008679486440524036,1289.3219573765136
15,35000.0,569400.0,0.008679486440524036,1289.4360820813122
15,35000.0,569500.0,0.008679486440524036,1289.5501966861177
15,35000.0,569600.0,0.008679486440524036,1289.664301193611
15,35000.0,569700.0,0.008679486440524036,1289.778395606472
15,35000.0,569800.0,0.008679486440524036,1289.8924799273793
15,35000.0,569900.0,0.008679486440524036,1290.0065541590106
15,35000.0,570000.0,0.008679486440524036,1290.1206183040424
15,35000.0,570100.0,0.008679486440524036,1290.2346723651494
15,35000.0,570200.0,0.008679486440524036,1290.348716345006
15,35000.0,570300.0,0.008679486440524036,1290.4627502462845
15,35000.0,570400.0,0.008679486440524036,1290.576774071657
15,35000.0,570500.0,0.008679486440524036,1290.6907878237935
15,35000.0,570600.0,0.008679486440524036,1290.8047915053635
15,35000.0,570700.0,0.008679486440524036,1290.9187851190347
15,35000.0,570800.0,0.008679486440524036,1291.0327686674746
15,35000.0,570900.0,0.008679486440524036,1291.1467421533482
15,35000.0,571000.0,0.008679486440524036,1291.2607055793205
15,35000.0,571100.0,0.008679486440524036,1291.3746589480547
15,35000.0,571200.0,0.008679486440524036,1291.4886022622131
15,35000.0,571300.0,0.008679486440524036,1291.6025355244565
15,35000.0,571400.0,0.008679486440524036,1291.7164587374448
15,35000.0,571500.0,0.008679486440524036,1291.8303719038365
15,35000.0,571600.0,0.008679486440524036,1291.9442750262895
15,35000.0,571700.0,0.008679486440524036,1292.0581681074598
15,35000.0,571800.0,0.008679486440524036,1292.1720511500025
15,35000.0,571900.0,0.008679486440524036,1292.2859241565718
15,35000.0,572000.0,0.008679486440524036,1292.3997871298202
15,35000.0,572100.0,0.008679486440524036,1292.5136400723998
15,35000.0,572200.0,0.008679486440524036,1292.6274829869606
15,35000.0,572300.0,0.008679486440524036,1292.741315876152
15,35000.0,572400.0,0.008679486440524036,1292.855138742622
15,35000.0,572500.0,0.008679486440524036,1292.9689515890182
15,35000.0,572600.0,0.008679486440524036,1293.0827544179858
15,35000.0,572700.0,0.008679486440524036,1293.1965472321695
15,35000.0,572800.0,0.008679486440524036,1293.310330034213
15,35000.0,572900.0,0.008679486440524036,1293.4241028267584
15,35000.0,573000.0,0.008679486440524036,1293.537865612447
15,35000.0,573100.0,0.008679486440524036,1293.6516183939186
15,35000.0,573200.0,0.008679486440524036,1293.7653611738122
15,35000.0,573300.0,0.008679486440524036,1293.8790939547655
15,35000.0,573400.0,0.008679486440524036,1293.9928167394148
15,35000.0,573500.0,0.008679486440524036,1294.1065295303956
15,35000.0,573600.0,0.008679486440524036,1294.2202323303422
15,35000.0,573700.0,0.008679486440524036,1294.3339251418874
15,35000.0,573800.0,0.008679486440524036,1294.447607967663
15,35000.0,573900.0,0.008679486440524036,1294.5612808103
15,35000.0,574000.0,0.008679486440524036,1294.674943672428
15,35000.0,574100.0,0.008679486440524036,1294.7885965566752
15,35000.0,574200.0,0.008679486440524036,1294.902239465669
15,35000.0,574300.0,0.008679486440524036,1295.0158724020353
15,35000.0,574400.0,0.008679486440524036,1295.1294953683994
15,35000.0,574500.0,0.008679486440524036,1295.2431083673848
15,35000.0,574600.0,0.008679486440524036,1295.3567114016141
15,35000.0,574700.0,0.008679486440524036,1295.4703044737091
15,35000.0,574800.0,0.008679486440524036,1295.58388758629
15,35000.0,574900.0,0.008679486440524036,1295.697460741976
15,35000.0,575000.0,0.008679486440524036,1295.8110239433854
15,35000.0,575100.0,0.008679486440524036,1295.9245771931346
15,35000.0,575200.0,0.008679486440524036,1296.0381204938399
15,35000.0,575300.0,0.008679486440524036,1296.1516538481153
15,35000.0,575400.0,0.008679486440524036,1296.265177258575
15,35000.0,575500.0,0.008679486440524036,1296.3786907278309
15,35000.0,575600.0,0.008679486440524036,1296.492194258494
15,35000.0,575700.0,0.008679486440524036,1296.605687853175
15,35000.0,575800.0,0.008679486440524036,1296.719171514482
15,35000.0,575900.0,0.008679486440524036,1296.8326452450233
15,35000.0,576000.0,0.008679486440524036,1296.9461090474056
15,35000.0,576100.0,0.008679486440524036,1297.059562924234
15,35000.0,576200.0,0.008679486440524036,1297.173006878113
15,35000.0,576300.0,0.008679486440524036,1297.2864409116457
15,35000.0,576400.0,0.008679486440524036,1297.3998650274343
15,35000.0,576500.0,0.008679486440524036,1297.5132792280797
15,35000.0,576600.0,0.008679486440524036,1297.6266835161816
15,35000.0,576700.0,0.008679486440524036,1297.7400778943388
15,35000.0,576800.0,0.008679486440524036,1297.8534623651487
15,35000.0,576900.0,0.008679486440524036,1297.9668369312078
15,35000.0,577000.0,0.008679486440524036,1298.0802015951112
15,35000.0,577100.0,0.008679486440524036,1298.1935563594532
15,35000.0,577200.0,0.008679486440524036,1298.3069012268265
15,35000.0,577300.0,0.008679486440524036,1298.4202361998232
15,35000.0,577400.0,0.008679486440524036,1298.5335612810338
15,35000.0,577500.0,0.008679486440524036,1298.6468764730482
15,35000.0,577600.0,0.008679486440524036,1298.7601817784548
15,35000.0,577700.0,0.008679486440524036,1298.8734771998406
15,35000.0,577800.0,0.008679486440524036,1298.986762739792
15,35000.0,577900.0,0.008679486440524036,1299.1000384008942
15,35000.0,578000.0,0.008679486440524036,1299.213304185731
15,35000.0,578100.0,0.008679486440524036,1299.3265600968853
15,35000.0,578200.0,0.008679486440524036,1299.4398061369386
15,35000.0,578300.0,0.008679486440524036,1299.5530423084717
15,35000.0,578400.0,0.008679486440524036,1299.6662686140642
15,35000.0,578500.0,0.008679486440524036,1299.7794850562939
15,35000.0,578600.0,0.008679486440524036,1299.8926916377386
15,35000.0,578700.0,0.008679486440524036,1300.0058883609738
15,35000.0,578800.0,0.008679486440524036,1300.119075228575
15,35000.0,578900.0,0.008679486440524036,1300.2322522431155
15,35000.0,579000.0,0.008679486440524036,1300.3454194071685
15,35000.0,579100.0,0.008679486440524036,1300.4585767233052
15,35000.0,579200.0,0.008679486440524036,1300.5717241940965
15,35000.0,579300.0,0.008679486440524036,1300.6848618221113
15,35000.0,579400.0,0.008679486440524036,1300.7979896099182
15,35000.0,579500.0,0.008679486440524036,1300.911107560084
15,35000.0,579600.0,0.008679486440524036,1301.0242156751751
15,35000.0,579700.0,0.008679486440524036,1301.1373139577563
15,35000.0,579800.0,0.008679486440524036,1301.250402410391
15,35000.0,579900.0,0.008679486440524036,1301.3634810356423
15,35000.0,580000.0,0.008679486440524036,1301.4765498360716
15,35000.0,580100.0,0.008679486440524036,1301.5896088142395
15,35000.0,580200.0,0.008679486440524036,1301.7026579727049
15,35000.0,580300.0,0.008679486440524036,1301.8156973140262
15,35000.0,580400.0,0.008679486440524036,1301.9287268407609
15,35000.0,580500.0,0.008679486440524036,1302.0417465554647
15,35000.0,580600.0,0.008679486440524036,1302.1547564606922
15,35000.0,580700.0,0.008679486440524036,1302.2677565589977
15,35000.0,580800.0,0.008679486440524036,1302.3807468529335
15,35000.0,580900.0,0.008679486440524036,1302.4937273450512
15,35000.0,581000.0,0.008679486440524036,1302.6066980379014
15,35000.0,581100.0,0.008679486440524036,1302.7196589340335
15,35000.0,581200.0,0.008679486440524036,1302.8326100359957
15,35000.0,581300.0,0.008679486440524036,1302.945551346335
15,35000.0,581400.0,0.008679486440524036,1303.0584828675974
15,35000.0,581500.0,0.008679486440524036,1303.171404602328
15,35000.0,581600.0,0.008679486440524036,1303.2843165530708
15,35000.0,581700.0,0.008679486440524036,1303.3972187223683
15,35000.0,581800.0,0.008679486440524036,1303.5101111127617
15,35000.0,581900.0,0.008679486440524036,1303.6229937267924
15,35000.0,582000.0,0.008679486440524036,1303.7358665669994
15,35000.0,582100.0,0.008679486440524036,1303.848729635921
15,35000.0,582200.0,0.008679486440524036,1303.9615829360944
15,35000.0,582300.0,0.008679486440524036,1304.0744264700556
15,35000.0,582400.0,0.008679486440524036,1304.18726024034
15,35000.0,582500.0,0.008679486440524036,1304.3000842494816
15,35000.0,582600.0,0.008679486440524036,1304.412898500013
15,35000.0,582700.0,0.008679486440524036,1304.5257029944657
15,35000.0,582800.0,0.008679486440524036,1304.6384977353707
15,35000.0,582900.0,0.008679486440524036,1304.7512827252574
15,35000.0,583000.0,0.008679486440524036,1304.8640579666546
15,35000.0,583100.0,0.008679486440524036,1304.9768234620892
15,35000.0,583200.0,0.008679486440524036,1305.0895792140877
15,35000.0,583300.0,0.008679486440524036,1305.2023252251754
15,35000.0,583400.0,0.008679486440524036,1305.3150614978763
15,35000.0,583500.0,0.008679486440524036,1305.4277880347136
15,35000.0,583600.0,0.008679486440524036,1305.5405048382088
15,35000.0,583700.0,0.008679486440524036,1305.6532119108829
15,35000.0,583800.0,0.008679486440524036,1305.7659092552558
15,35000.0,583900.0,0.008679486440524036,1305.878596873846
15,35000.0,584000.0,0.008679486440524036,1305.9912747691712
15,35000.0,584100.0,0.008679486440524036,1306.1039429437478
15,35000.0,584200.0,0.008679486440524036,1306.2166014000913
15,35000.0,584300.0,0.008679486440524036,1306.3292501407157
15,35000.0,584400.0,0.008679486440524036,1306.4418891681346
15,35000.0,584500.0,0.008679486440524036,1306.5545184848602
15,35000.0,584600.0,0.008679486440524036,1306.667138093403
15,35000.0,584700.0,0.008679486440524036,1306.7797479962737
15,35000.0,584800.0,0.008679486440524036,1306.8923481959807
15,35000.0,584900.0,0.008679486440524036,1307.004938695032
15,35000.0,585000.0,0.008679486440524036,1307.1175194959346
15,35000.0,585100.0,0.008679486440524036,1307.2300906011935
15,35000.0,585200.0,0.008679486440524036,1307.342652013314
15,35000.0,585300.0,0.008679486440524036,1307.455203734799
15,35000.0,585400.0,0.008679486440524036,1307.5677457681513
15,35000.0,585500.0,0.008679486440524036,1307.6802781158722
15,35000.0,585600.0,0.008679486440524036,1307.792800780462
15,35000.0,585700.0,0.008679486440524036,1307.9053137644196
15,35000.0,585800.0,0.008679486440524036,1308.0178170702434
15,35000.0,585900.0,0.008679486440524036,1308.1303107004305
15,35000.0,586000.0,0.008679486440524036,1308.2427946574767
15,35000.0,586100.0,0.008679486440524036,1308.355268943877
15,35000.0,586200.0,0.008679486440524036,1308.4677335621252
15,35000.0,586300.0,0.008679486440524036,1308.580188514714
15,35000.0,586400.0,0.008679486440524036,1308.6926338041353
15,35000.0,586500.0,0.008679486440524036,1308.8050694328797
15,35000.0,586600.0,0.008679486440524036,1308.9174954034363
15,35000.0,586700.0,0.008679486440524036,1309.029911718294
15,35000.0,586800.0,0.008679486440524036,1309.1423183799402
15,35000.0,586900.0,0.008679486440524036,1309.254715390861
15,35000.0,587000.0,0.008679486440524036,1309.367102753542
15,35000.0,587100.0,0.008679486440524036,1309.4794804704673
15,35000.0,587200.0,0.008679486440524036,1309.5918485441198
15,35000.0,587300.0,0.008679486440524036,1309.7042069769818
15,35000.0,587400.0,0.008679486440524036,1309.8165557715342
15,35000.0,587500.0,0.008679486440524036,1309.9288949302572
15,35000.0,587600.0,0.008679486440524036,1310.0412244556294
15,35000.0,587700.0,0.008679486440524036,1310.1535443501289
15,35000.0,587800.0,0.008679486440524036,1310.265854616232
15,35000.0,587900.0,0.008679486440524036,1310.3781552564149
15,35000.0,588000.0,0.008679486440524036,1310.490446273152
15,35000.0,588100.0,0.008679486440524036,1310.6027276689167
15,35000.0,588200.0,0.008679486440524036,1310.714999446182
15,35000.0,588300.0,0.008679486440524036,1310.827261607419
15,35000.0,588400.0,0.008679486440524036,1310.939514155098
15,35000.0,588500.0,0.008679486440524036,1311.0517570916888
15,35000.0,588600.0,0.008679486440524036,1311.1639904196595
15,35000.0,588700.0,0.008679486440524036,1311.276214141477
15,35000.0,588800.0,0.008679486440524036,1311.388428259608
15,35000.0,588900.0,0.008679486440524036,1311.500632776517
15,35000.0,589000.0,0.008679486440524036,1311.6128276946688
15,35000.0,589100.0,0.008679486440524036,1311.7250130165257
15,35000.0,589200.0,0.008679486440524036,1311.8371887445503
15,35000.0,589300.0,0.008679486440524036,1311.949354881203
15,35000.0,589400.0,0.008679486440524036,1312.061511428944
15,35000.0,589500.0,0.008679486440524036,1312.1736583902318
15,35000.0,589600.0,0.008679486440524036,1312.2857957675244
15,35000.0,589700.0,0.008679486440524036,1312.3979235632785
15,35000.0,589800.0,0.008679486440524036,1312.5100417799495
15,35000.0,589900.0,0.008679486440524036,1312.6221504199923
15,35000.0,590000.0,0.008679486440524036,1312.7342494858603
15,35000.0,590100.0,0.008679486440524036,1312.846338980006
15,35000.0,590200.0,0.008679486440524036,1312.958418904881
15,35000.0,590300.0,0.008679486440524036,1313.0704892629356
15,35000.0,590400.0,0.008679486440524036,1313.182550056619
15,35000.0,590500.0,0.008679486440524036,1313.29460128838
15,35000.0,590600.0,0.008679486440524036,1313.4066429606653
15,35000.0,590700.0,0.008679486440524036,1313.5186750759217
15,35000.0,590800.0,0.008679486440524036,1313.630697636594
15,35000.0,590900.0,0.008679486440524036,1313.7427106451266
15,35000.0,591000.0,0.008679486440524036,1313.8547141039624
15,35000.0,591100.0,0.008679486440524036,1313.9667080155436
15,35000.0,591200.0,0.008679486440524036,1314.0786923823111
15,35000.0,591300.0,0.008679486440524036,1314.190667206705
15,35000.0,591400.0,0.008679486440524036,1314.3026324911643
15,35000.0,591500.0,0.008679486440524036,1314.414588238127
15,35000.0,591600.0,0.008679486440524036,1314.5265344500297
15,35000.0,591700.0,0.008679486440524036,1314.638471129308
15,35000.0,591800.0,0.008679486440524036,1314.7503982783974
15,35000.0,591900.0,0.008679486440524036,1314.8623158997314
15,35000.0,592000.0,0.008679486440524036,1314.9742239957422
15,35000.0,592100.0,0.008679486440524036,1315.0861225688623
15,35000.0,592200.0,0.008679486440524036,1315.1980116215218
15,35000.0,592300.0,0.008679486440524036,1315.3098911561506
15,35000.0,592400.0,0.008679486440524036,1315.4217611751772
15,35000.0,592500.0,0.008679486440524036,1315.533621681029
15,35000.0,592600.0,0.008679486440524036,1315.6454726761328
15,35000.0,592700.0,0.008679486440524036,1315.7573141629139
15,35000.0,592800.0,0.008679486440524036,1315.8691461437968
15,35000.0,592900.0,0.008679486440524036,1315.980968621205
